Id,Weekly_Sales,,,
26_85_2013-06-28,0,26_8,,
26_85_2013-07-05,0,26_8,,
26_85_2013-07-12,0,26_8,,
26_85_2013-07-19,0,26_8,,
26_85_2013-07-26,0,26_8,,
26_87_2012-11-02,0,26_8,,
26_87_2012-11-09,0,26_8,,
26_87_2012-11-16,0,26_8,,
26_87_2012-11-23,0,26_8,,
26_87_2012-11-30,0,26_8,,
26_87_2012-12-07,0,26_8,,
26_87_2012-12-14,0,26_8,,
26_87_2012-12-21,0,26_8,,
26_87_2012-12-28,0,26_8,,
26_87_2013-01-04,0,26_8,,
26_87_2013-01-11,0,26_8,,
26_87_2013-01-18,0,26_8,,
26_87_2013-01-25,0,26_8,,
26_87_2013-02-01,0,26_8,,
26_87_2013-02-08,0,26_8,,
26_87_2013-02-15,0,26_8,,
26_87_2013-02-22,0,26_8,,
26_87_2013-03-01,0,26_8,,
26_87_2013-03-08,0,26_8,,
26_87_2013-03-15,0,26_8,,
26_87_2013-03-22,0,26_8,,
26_87_2013-03-29,0,26_8,,
26_87_2013-04-05,0,26_8,,
26_87_2013-04-12,0,26_8,,
26_87_2013-04-19,0,26_8,,
26_87_2013-04-26,0,26_8,,
26_87_2013-05-03,0,26_8,,
26_87_2013-05-10,0,26_8,,
26_87_2013-05-17,0,26_8,,
26_87_2013-05-24,0,26_8,,
26_87_2013-05-31,0,26_8,,
26_87_2013-06-07,0,26_8,,
26_87_2013-06-14,0,26_8,,
26_87_2013-06-21,0,26_8,,
26_87_2013-06-28,0,26_8,,
26_87_2013-07-05,0,26_8,,
26_87_2013-07-12,0,26_8,,
26_87_2013-07-19,0,26_8,,
26_87_2013-07-26,0,26_8,,
26_90_2012-11-02,0,26_9,,
26_90_2012-11-09,0,26_9,,
26_90_2012-11-16,0,26_9,,
26_90_2012-11-23,0,26_9,,
26_90_2012-11-30,0,26_9,,
26_90_2012-12-07,0,26_9,,
26_90_2012-12-14,0,26_9,,
26_90_2012-12-21,0,26_9,,
26_90_2012-12-28,0,26_9,,
26_90_2013-01-04,0,26_9,,
26_90_2013-01-11,0,26_9,,
26_90_2013-01-18,0,26_9,,
26_90_2013-01-25,0,26_9,,
26_90_2013-02-01,0,26_9,,
26_90_2013-02-08,0,26_9,,
26_90_2013-02-15,0,26_9,,
26_90_2013-02-22,0,26_9,,
26_90_2013-03-01,0,26_9,,
26_90_2013-03-08,0,26_9,,
26_90_2013-03-15,0,26_9,,
26_90_2013-03-22,0,26_9,,
26_90_2013-03-29,0,26_9,,
26_90_2013-04-05,0,26_9,,
26_90_2013-04-12,0,26_9,,
26_90_2013-04-19,0,26_9,,
26_90_2013-04-26,0,26_9,,
26_90_2013-05-03,0,26_9,,
26_90_2013-05-10,0,26_9,,
26_90_2013-05-17,0,26_9,,
26_90_2013-05-24,0,26_9,,
26_90_2013-05-31,0,26_9,,
26_90_2013-06-07,0,26_9,,
26_90_2013-06-14,0,26_9,,
26_90_2013-06-21,0,26_9,,
26_90_2013-06-28,0,26_9,,
26_90_2013-07-05,0,26_9,,
26_90_2013-07-12,0,26_9,,
26_90_2013-07-19,0,26_9,,
26_90_2013-07-26,0,26_9,,
26_91_2012-11-02,0,26_9,,
26_91_2012-11-09,0,26_9,,
26_91_2012-11-16,0,26_9,,
26_91_2012-11-23,0,26_9,,
26_91_2012-11-30,0,26_9,,
26_91_2012-12-07,0,26_9,,
26_91_2012-12-14,0,26_9,,
26_91_2012-12-21,0,26_9,,
26_91_2012-12-28,0,26_9,,
26_91_2013-01-04,0,26_9,,
26_91_2013-01-11,0,26_9,,
26_91_2013-01-18,0,26_9,,
26_91_2013-01-25,0,26_9,,
26_91_2013-02-01,0,26_9,,
26_91_2013-02-08,0,26_9,,
26_91_2013-02-15,0,26_9,,
26_91_2013-02-22,0,26_9,,
26_91_2013-03-01,0,26_9,,
26_91_2013-03-08,0,26_9,,
26_91_2013-03-15,0,26_9,,
26_91_2013-03-22,0,26_9,,
26_91_2013-03-29,0,26_9,,
26_91_2013-04-05,0,26_9,,
26_91_2013-04-12,0,26_9,,
26_91_2013-04-19,0,26_9,,
26_91_2013-04-26,0,26_9,,
26_91_2013-05-03,0,26_9,,
26_91_2013-05-10,0,26_9,,
26_91_2013-05-17,0,26_9,,
26_91_2013-05-24,0,26_9,,
26_91_2013-05-31,0,26_9,,
26_91_2013-06-07,0,26_9,,
26_91_2013-06-14,0,26_9,,
26_91_2013-06-21,0,26_9,,
26_91_2013-06-28,0,26_9,,
26_91_2013-07-05,0,26_9,,
26_91_2013-07-12,0,26_9,,
26_91_2013-07-19,0,26_9,,
26_91_2013-07-26,0,26_9,,
26_92_2012-11-02,0,26_9,,
26_92_2012-11-09,0,26_9,,
26_92_2012-11-16,0,26_9,,
26_92_2012-11-23,0,26_9,,
26_92_2012-11-30,0,26_9,,
26_92_2012-12-07,0,26_9,,
26_92_2012-12-14,0,26_9,,
26_92_2012-12-21,0,26_9,,
26_92_2012-12-28,0,26_9,,
26_92_2013-01-04,0,26_9,,
26_92_2013-01-11,0,26_9,,
26_92_2013-01-18,0,26_9,,
26_92_2013-01-25,0,26_9,,
26_92_2013-02-01,0,26_9,,
26_92_2013-02-08,0,26_9,,
26_92_2013-02-15,0,26_9,,
26_92_2013-02-22,0,26_9,,
26_92_2013-03-01,0,26_9,,
26_92_2013-03-08,0,26_9,,
26_92_2013-03-15,0,26_9,,
26_92_2013-03-22,0,26_9,,
26_92_2013-03-29,0,26_9,,
26_92_2013-04-05,0,26_9,,
26_92_2013-04-12,0,26_9,,
26_92_2013-04-19,0,26_9,,
26_92_2013-04-26,0,26_9,,
26_92_2013-05-03,0,26_9,,
26_92_2013-05-10,0,26_9,,
26_92_2013-05-17,0,26_9,,
26_92_2013-05-24,0,26_9,,
26_92_2013-05-31,0,26_9,,
26_92_2013-06-07,0,26_9,,
26_92_2013-06-14,0,26_9,,
26_92_2013-06-21,0,26_9,,
26_92_2013-06-28,0,26_9,,
26_92_2013-07-05,0,26_9,,
26_92_2013-07-12,0,26_9,,
26_92_2013-07-19,0,26_9,,
26_92_2013-07-26,0,26_9,,
26_93_2012-11-02,0,26_9,,
26_93_2012-11-09,0,26_9,,
26_93_2012-11-16,0,26_9,,
26_93_2012-11-23,0,26_9,,
26_93_2012-11-30,0,26_9,,
26_93_2012-12-07,0,26_9,,
26_93_2012-12-14,0,26_9,,
26_93_2012-12-21,0,26_9,,
26_93_2012-12-28,0,26_9,,
26_93_2013-01-04,0,26_9,,
26_93_2013-01-11,0,26_9,,
26_93_2013-01-18,0,26_9,,
26_93_2013-01-25,0,26_9,,
26_93_2013-02-01,0,26_9,,
26_93_2013-02-08,0,26_9,,
26_93_2013-02-15,0,26_9,,
26_93_2013-02-22,0,26_9,,
26_93_2013-03-01,0,26_9,,
26_93_2013-03-08,0,26_9,,
26_93_2013-03-15,0,26_9,,
26_93_2013-03-22,0,26_9,,
26_93_2013-03-29,0,26_9,,
26_93_2013-04-05,0,26_9,,
26_93_2013-04-12,0,26_9,,
26_93_2013-04-19,0,26_9,,
26_93_2013-04-26,0,26_9,,
26_93_2013-05-03,0,26_9,,
26_93_2013-05-10,0,26_9,,
26_93_2013-05-17,0,26_9,,
26_93_2013-05-24,0,26_9,,
26_93_2013-05-31,0,26_9,,
26_93_2013-06-07,0,26_9,,
26_93_2013-06-14,0,26_9,,
26_93_2013-06-21,0,26_9,,
26_93_2013-06-28,0,26_9,,
26_93_2013-07-05,0,26_9,,
26_93_2013-07-12,0,26_9,,
26_93_2013-07-19,0,26_9,,
26_93_2013-07-26,0,26_9,,
26_94_2012-11-02,0,26_9,,
26_94_2012-11-09,0,26_9,,
26_94_2012-11-16,0,26_9,,
26_94_2012-11-23,0,26_9,,
26_94_2012-11-30,0,26_9,,
26_94_2012-12-07,0,26_9,,
26_94_2012-12-14,0,26_9,,
26_94_2012-12-21,0,26_9,,
26_94_2012-12-28,0,26_9,,
26_94_2013-01-04,0,26_9,,
26_94_2013-01-11,0,26_9,,
26_94_2013-01-18,0,26_9,,
26_94_2013-01-25,0,26_9,,
26_94_2013-02-01,0,26_9,,
26_94_2013-02-08,0,26_9,,
26_94_2013-02-15,0,26_9,,
26_94_2013-02-22,0,26_9,,
26_94_2013-03-01,0,26_9,,
26_94_2013-03-08,0,26_9,,
26_94_2013-03-15,0,26_9,,
26_94_2013-03-22,0,26_9,,
26_94_2013-03-29,0,26_9,,
26_94_2013-04-05,0,26_9,,
26_94_2013-04-12,0,26_9,,
26_94_2013-04-19,0,26_9,,
26_94_2013-04-26,0,26_9,,
26_94_2013-05-03,0,26_9,,
26_94_2013-05-10,0,26_9,,
26_94_2013-05-17,0,26_9,,
26_94_2013-05-24,0,26_9,,
26_94_2013-05-31,0,26_9,,
26_94_2013-06-07,0,26_9,,
26_94_2013-06-14,0,26_9,,
26_94_2013-06-21,0,26_9,,
26_94_2013-06-28,0,26_9,,
26_94_2013-07-05,0,26_9,,
26_94_2013-07-12,0,26_9,,
26_94_2013-07-19,0,26_9,,
26_94_2013-07-26,0,26_9,,
26_95_2012-11-02,0,26_9,,
26_95_2012-11-09,0,26_9,,
26_95_2012-11-16,0,26_9,,
26_95_2012-11-23,0,26_9,,
26_95_2012-11-30,0,26_9,,
26_95_2012-12-07,0,26_9,,
26_95_2012-12-14,0,26_9,,
26_95_2012-12-21,0,26_9,,
26_95_2012-12-28,0,26_9,,
26_95_2013-01-04,0,26_9,,
26_95_2013-01-11,0,26_9,,
26_95_2013-01-18,0,26_9,,
26_95_2013-01-25,0,26_9,,
26_95_2013-02-01,0,26_9,,
26_95_2013-02-08,0,26_9,,
26_95_2013-02-15,0,26_9,,
26_95_2013-02-22,0,26_9,,
26_95_2013-03-01,0,26_9,,
26_95_2013-03-08,0,26_9,,
26_95_2013-03-15,0,26_9,,
26_95_2013-03-22,0,26_9,,
26_95_2013-03-29,0,26_9,,
26_95_2013-04-05,0,26_9,,
26_95_2013-04-12,0,26_9,,
26_95_2013-04-19,0,26_9,,
26_95_2013-04-26,0,26_9,,
26_95_2013-05-03,0,26_9,,
26_95_2013-05-10,0,26_9,,
26_95_2013-05-17,0,26_9,,
26_95_2013-05-24,0,26_9,,
26_95_2013-05-31,0,26_9,,
26_95_2013-06-07,0,26_9,,
26_95_2013-06-14,0,26_9,,
26_95_2013-06-21,0,26_9,,
26_95_2013-06-28,0,26_9,,
26_95_2013-07-05,0,26_9,,
26_95_2013-07-12,0,26_9,,
26_95_2013-07-19,0,26_9,,
26_95_2013-07-26,0,26_9,,
26_96_2012-11-02,0,26_9,,
26_96_2012-11-09,0,26_9,,
26_96_2012-11-16,0,26_9,,
26_96_2012-11-23,0,26_9,,
26_96_2012-11-30,0,26_9,,
26_96_2012-12-07,0,26_9,,
26_96_2012-12-14,0,26_9,,
26_96_2012-12-21,0,26_9,,
26_96_2012-12-28,0,26_9,,
26_96_2013-01-04,0,26_9,,
26_96_2013-01-11,0,26_9,,
26_96_2013-01-18,0,26_9,,
26_96_2013-01-25,0,26_9,,
26_96_2013-02-01,0,26_9,,
26_96_2013-02-08,0,26_9,,
26_96_2013-02-15,0,26_9,,
26_96_2013-02-22,0,26_9,,
26_96_2013-03-01,0,26_9,,
26_96_2013-03-08,0,26_9,,
26_96_2013-03-15,0,26_9,,
26_96_2013-03-22,0,26_9,,
26_96_2013-03-29,0,26_9,,
26_96_2013-04-05,0,26_9,,
26_96_2013-04-12,0,26_9,,
26_96_2013-04-19,0,26_9,,
26_96_2013-04-26,0,26_9,,
26_96_2013-05-03,0,26_9,,
26_96_2013-05-10,0,26_9,,
26_96_2013-05-17,0,26_9,,
26_96_2013-05-24,0,26_9,,
26_96_2013-05-31,0,26_9,,
26_96_2013-06-07,0,26_9,,
26_96_2013-06-14,0,26_9,,
26_96_2013-06-21,0,26_9,,
26_96_2013-06-28,0,26_9,,
26_96_2013-07-05,0,26_9,,
26_96_2013-07-12,0,26_9,,
26_96_2013-07-19,0,26_9,,
26_96_2013-07-26,0,26_9,,
26_97_2012-11-02,0,26_9,,
26_97_2012-11-09,0,26_9,,
26_97_2012-11-16,0,26_9,,
26_97_2012-11-23,0,26_9,,
26_97_2012-11-30,0,26_9,,
26_97_2012-12-07,0,26_9,,
26_97_2012-12-14,0,26_9,,
26_97_2012-12-21,0,26_9,,
26_97_2012-12-28,0,26_9,,
26_97_2013-01-04,0,26_9,,
26_97_2013-01-11,0,26_9,,
26_97_2013-01-18,0,26_9,,
26_97_2013-01-25,0,26_9,,
26_97_2013-02-01,0,26_9,,
26_97_2013-02-08,0,26_9,,
26_97_2013-02-15,0,26_9,,
26_97_2013-02-22,0,26_9,,
26_97_2013-03-01,0,26_9,,
26_97_2013-03-08,0,26_9,,
26_97_2013-03-15,0,26_9,,
26_97_2013-03-22,0,26_9,,
26_97_2013-03-29,0,26_9,,
26_97_2013-04-05,0,26_9,,
26_97_2013-04-12,0,26_9,,
26_97_2013-04-19,0,26_9,,
26_97_2013-04-26,0,26_9,,
26_97_2013-05-03,0,26_9,,
26_97_2013-05-10,0,26_9,,
26_97_2013-05-17,0,26_9,,
26_97_2013-05-24,0,26_9,,
26_97_2013-05-31,0,26_9,,
26_97_2013-06-07,0,26_9,,
26_97_2013-06-14,0,26_9,,
26_97_2013-06-21,0,26_9,,
26_97_2013-06-28,0,26_9,,
26_97_2013-07-05,0,26_9,,
26_97_2013-07-12,0,26_9,,
26_97_2013-07-19,0,26_9,,
26_97_2013-07-26,0,26_9,,
26_98_2012-11-02,0,26_9,,
26_98_2012-11-09,0,26_9,,
26_98_2012-11-16,0,26_9,,
26_98_2012-11-23,0,26_9,,
26_98_2012-11-30,0,26_9,,
26_98_2012-12-07,0,26_9,,
26_98_2012-12-14,0,26_9,,
26_98_2012-12-21,0,26_9,,
26_98_2012-12-28,0,26_9,,
26_98_2013-01-04,0,26_9,,
26_98_2013-01-11,0,26_9,,
26_98_2013-01-18,0,26_9,,
26_98_2013-01-25,0,26_9,,
26_98_2013-02-01,0,26_9,,
26_98_2013-02-08,0,26_9,,
26_98_2013-02-15,0,26_9,,
26_98_2013-02-22,0,26_9,,
26_98_2013-03-01,0,26_9,,
26_98_2013-03-08,0,26_9,,
26_98_2013-03-15,0,26_9,,
26_98_2013-03-22,0,26_9,,
26_98_2013-03-29,0,26_9,,
26_98_2013-04-05,0,26_9,,
26_98_2013-04-12,0,26_9,,
26_98_2013-04-19,0,26_9,,
26_98_2013-04-26,0,26_9,,
26_98_2013-05-03,0,26_9,,
26_98_2013-05-10,0,26_9,,
26_98_2013-05-17,0,26_9,,
26_98_2013-05-24,0,26_9,,
26_98_2013-05-31,0,26_9,,
26_98_2013-06-07,0,26_9,,
26_98_2013-06-14,0,26_9,,
26_98_2013-06-21,0,26_9,,
26_98_2013-06-28,0,26_9,,
26_98_2013-07-05,0,26_9,,
26_98_2013-07-12,0,26_9,,
26_98_2013-07-19,0,26_9,,
26_98_2013-07-26,0,26_9,,
26_99_2012-11-02,0,26_9,,
26_99_2012-11-09,0,26_9,,
26_99_2012-11-16,0,26_9,,
26_99_2012-11-23,0,26_9,,
26_99_2012-12-07,0,26_9,,
26_99_2012-12-14,0,26_9,,
26_99_2012-12-21,0,26_9,,
26_99_2012-12-28,0,26_9,,
26_99_2013-02-01,0,26_9,,
26_99_2013-02-08,0,26_9,,
26_99_2013-02-15,0,26_9,,
26_99_2013-02-22,0,26_9,,
26_99_2013-03-29,0,26_9,,
26_99_2013-04-05,0,26_9,,
26_99_2013-04-12,0,26_9,,
26_99_2013-04-19,0,26_9,,
26_99_2013-04-26,0,26_9,,
26_99_2013-05-03,0,26_9,,
26_99_2013-05-10,0,26_9,,
26_99_2013-05-24,0,26_9,,
26_99_2013-05-31,0,26_9,,
26_99_2013-06-07,0,26_9,,
26_99_2013-06-14,0,26_9,,
26_99_2013-07-05,0,26_9,,
26_99_2013-07-12,0,26_9,,
26_99_2013-07-19,0,26_9,,
26_99_2013-07-26,0,26_9,,
27_1_2012-11-02,0,27_1,,
27_1_2012-11-09,0,27_1,,
27_1_2012-11-16,0,27_1,,
27_1_2012-11-23,0,27_1,,
27_1_2012-11-30,0,27_1,,
27_1_2012-12-07,0,27_1,,
27_1_2012-12-14,0,27_1,,
27_1_2012-12-21,0,27_1,,
27_1_2012-12-28,0,27_1,,
27_1_2013-01-04,0,27_1,,
27_1_2013-01-11,0,27_1,,
27_1_2013-01-18,0,27_1,,
27_1_2013-01-25,0,27_1,,
27_1_2013-02-01,0,27_1,,
27_1_2013-02-08,0,27_1,,
27_1_2013-02-15,0,27_1,,
27_1_2013-02-22,0,27_1,,
27_1_2013-03-01,0,27_1,,
27_1_2013-03-08,0,27_1,,
27_1_2013-03-15,0,27_1,,
27_1_2013-03-22,0,27_1,,
27_1_2013-03-29,0,27_1,,
27_1_2013-04-05,0,27_1,,
27_1_2013-04-12,0,27_1,,
27_1_2013-04-19,0,27_1,,
27_1_2013-04-26,0,27_1,,
27_1_2013-05-03,0,27_1,,
27_1_2013-05-10,0,27_1,,
27_1_2013-05-17,0,27_1,,
27_1_2013-05-24,0,27_1,,
27_1_2013-05-31,0,27_1,,
27_1_2013-06-07,0,27_1,,
27_1_2013-06-14,0,27_1,,
27_1_2013-06-21,0,27_1,,
27_1_2013-06-28,0,27_1,,
27_1_2013-07-05,0,27_1,,
27_1_2013-07-12,0,27_1,,
27_1_2013-07-19,0,27_1,,
27_1_2013-07-26,0,27_1,,
27_2_2012-11-02,0,27_2,,
27_2_2012-11-09,0,27_2,,
27_2_2012-11-16,0,27_2,,
27_2_2012-11-23,0,27_2,,
27_2_2012-11-30,0,27_2,,
27_2_2012-12-07,0,27_2,,
27_2_2012-12-14,0,27_2,,
27_2_2012-12-21,0,27_2,,
27_2_2012-12-28,0,27_2,,
27_2_2013-01-04,0,27_2,,
27_2_2013-01-11,0,27_2,,
27_2_2013-01-18,0,27_2,,
27_2_2013-01-25,0,27_2,,
27_2_2013-02-01,0,27_2,,
27_2_2013-02-08,0,27_2,,
27_2_2013-02-15,0,27_2,,
27_2_2013-02-22,0,27_2,,
27_2_2013-03-01,0,27_2,,
27_2_2013-03-08,0,27_2,,
27_2_2013-03-15,0,27_2,,
27_2_2013-03-22,0,27_2,,
27_2_2013-03-29,0,27_2,,
27_2_2013-04-05,0,27_2,,
27_2_2013-04-12,0,27_2,,
27_2_2013-04-19,0,27_2,,
27_2_2013-04-26,0,27_2,,
27_2_2013-05-03,0,27_2,,
27_2_2013-05-10,0,27_2,,
27_2_2013-05-17,0,27_2,,
27_2_2013-05-24,0,27_2,,
27_2_2013-05-31,0,27_2,,
27_2_2013-06-07,0,27_2,,
27_2_2013-06-14,0,27_2,,
27_2_2013-06-21,0,27_2,,
27_2_2013-06-28,0,27_2,,
27_2_2013-07-05,0,27_2,,
27_2_2013-07-12,0,27_2,,
27_2_2013-07-19,0,27_2,,
27_2_2013-07-26,0,27_2,,
27_3_2012-11-02,0,27_3,,
27_3_2012-11-09,0,27_3,,
27_3_2012-11-16,0,27_3,,
27_3_2012-11-23,0,27_3,,
27_3_2012-11-30,0,27_3,,
27_3_2012-12-07,0,27_3,,
27_3_2012-12-14,0,27_3,,
27_3_2012-12-21,0,27_3,,
27_3_2012-12-28,0,27_3,,
27_3_2013-01-04,0,27_3,,
27_3_2013-01-11,0,27_3,,
27_3_2013-01-18,0,27_3,,
27_3_2013-01-25,0,27_3,,
27_3_2013-02-01,0,27_3,,
27_3_2013-02-08,0,27_3,,
27_3_2013-02-15,0,27_3,,
27_3_2013-02-22,0,27_3,,
27_3_2013-03-01,0,27_3,,
27_3_2013-03-08,0,27_3,,
27_3_2013-03-15,0,27_3,,
27_3_2013-03-22,0,27_3,,
27_3_2013-03-29,0,27_3,,
27_3_2013-04-05,0,27_3,,
27_3_2013-04-12,0,27_3,,
27_3_2013-04-19,0,27_3,,
27_3_2013-04-26,0,27_3,,
27_3_2013-05-03,0,27_3,,
27_3_2013-05-10,0,27_3,,
27_3_2013-05-17,0,27_3,,
27_3_2013-05-24,0,27_3,,
27_3_2013-05-31,0,27_3,,
27_3_2013-06-07,0,27_3,,
27_3_2013-06-14,0,27_3,,
27_3_2013-06-21,0,27_3,,
27_3_2013-06-28,0,27_3,,
27_3_2013-07-05,0,27_3,,
27_3_2013-07-12,0,27_3,,
27_3_2013-07-19,0,27_3,,
27_3_2013-07-26,0,27_3,,
27_4_2012-11-02,0,27_4,,
27_4_2012-11-09,0,27_4,,
27_4_2012-11-16,0,27_4,,
27_4_2012-11-23,0,27_4,,
27_4_2012-11-30,0,27_4,,
27_4_2012-12-07,0,27_4,,
27_4_2012-12-14,0,27_4,,
27_4_2012-12-21,0,27_4,,
27_4_2012-12-28,0,27_4,,
27_4_2013-01-04,0,27_4,,
27_4_2013-01-11,0,27_4,,
27_4_2013-01-18,0,27_4,,
27_4_2013-01-25,0,27_4,,
27_4_2013-02-01,0,27_4,,
27_4_2013-02-08,0,27_4,,
27_4_2013-02-15,0,27_4,,
27_4_2013-02-22,0,27_4,,
27_4_2013-03-01,0,27_4,,
27_4_2013-03-08,0,27_4,,
27_4_2013-03-15,0,27_4,,
27_4_2013-03-22,0,27_4,,
27_4_2013-03-29,0,27_4,,
27_4_2013-04-05,0,27_4,,
27_4_2013-04-12,0,27_4,,
27_4_2013-04-19,0,27_4,,
27_4_2013-04-26,0,27_4,,
27_4_2013-05-03,0,27_4,,
27_4_2013-05-10,0,27_4,,
27_4_2013-05-17,0,27_4,,
27_4_2013-05-24,0,27_4,,
27_4_2013-05-31,0,27_4,,
27_4_2013-06-07,0,27_4,,
27_4_2013-06-14,0,27_4,,
27_4_2013-06-21,0,27_4,,
27_4_2013-06-28,0,27_4,,
27_4_2013-07-05,0,27_4,,
27_4_2013-07-12,0,27_4,,
27_4_2013-07-19,0,27_4,,
27_4_2013-07-26,0,27_4,,
27_5_2012-11-02,0,27_5,,
27_5_2012-11-09,0,27_5,,
27_5_2012-11-16,0,27_5,,
27_5_2012-11-23,0,27_5,,
27_5_2012-11-30,0,27_5,,
27_5_2012-12-07,0,27_5,,
27_5_2012-12-14,0,27_5,,
27_5_2012-12-21,0,27_5,,
27_5_2012-12-28,0,27_5,,
27_5_2013-01-04,0,27_5,,
27_5_2013-01-11,0,27_5,,
27_5_2013-01-18,0,27_5,,
27_5_2013-01-25,0,27_5,,
27_5_2013-02-01,0,27_5,,
27_5_2013-02-08,0,27_5,,
27_5_2013-02-15,0,27_5,,
27_5_2013-02-22,0,27_5,,
27_5_2013-03-01,0,27_5,,
27_5_2013-03-08,0,27_5,,
27_5_2013-03-15,0,27_5,,
27_5_2013-03-22,0,27_5,,
27_5_2013-03-29,0,27_5,,
27_5_2013-04-05,0,27_5,,
27_5_2013-04-12,0,27_5,,
27_5_2013-04-19,0,27_5,,
27_5_2013-04-26,0,27_5,,
27_5_2013-05-03,0,27_5,,
27_5_2013-05-10,0,27_5,,
27_5_2013-05-17,0,27_5,,
27_5_2013-05-24,0,27_5,,
27_5_2013-05-31,0,27_5,,
27_5_2013-06-07,0,27_5,,
27_5_2013-06-14,0,27_5,,
27_5_2013-06-21,0,27_5,,
27_5_2013-06-28,0,27_5,,
27_5_2013-07-05,0,27_5,,
27_5_2013-07-12,0,27_5,,
27_5_2013-07-19,0,27_5,,
27_5_2013-07-26,0,27_5,,
27_6_2012-11-02,0,27_6,,
27_6_2012-11-09,0,27_6,,
27_6_2012-11-16,0,27_6,,
27_6_2012-11-23,0,27_6,,
27_6_2012-11-30,0,27_6,,
27_6_2012-12-07,0,27_6,,
27_6_2012-12-14,0,27_6,,
27_6_2012-12-21,0,27_6,,
27_6_2012-12-28,0,27_6,,
27_6_2013-01-04,0,27_6,,
27_6_2013-01-11,0,27_6,,
27_6_2013-01-18,0,27_6,,
27_6_2013-01-25,0,27_6,,
27_6_2013-02-01,0,27_6,,
27_6_2013-02-08,0,27_6,,
27_6_2013-02-15,0,27_6,,
27_6_2013-02-22,0,27_6,,
27_6_2013-03-01,0,27_6,,
27_6_2013-03-08,0,27_6,,
27_6_2013-03-15,0,27_6,,
27_6_2013-03-22,0,27_6,,
27_6_2013-03-29,0,27_6,,
27_6_2013-04-05,0,27_6,,
27_6_2013-04-12,0,27_6,,
27_6_2013-04-19,0,27_6,,
27_6_2013-04-26,0,27_6,,
27_6_2013-05-03,0,27_6,,
27_6_2013-05-10,0,27_6,,
27_6_2013-05-17,0,27_6,,
27_6_2013-05-24,0,27_6,,
27_6_2013-05-31,0,27_6,,
27_6_2013-06-07,0,27_6,,
27_6_2013-06-14,0,27_6,,
27_6_2013-06-21,0,27_6,,
27_6_2013-06-28,0,27_6,,
27_6_2013-07-05,0,27_6,,
27_6_2013-07-12,0,27_6,,
27_6_2013-07-19,0,27_6,,
27_6_2013-07-26,0,27_6,,
27_7_2012-11-02,0,27_7,,
27_7_2012-11-09,0,27_7,,
27_7_2012-11-16,0,27_7,,
27_7_2012-11-23,0,27_7,,
27_7_2012-11-30,0,27_7,,
27_7_2012-12-07,0,27_7,,
27_7_2012-12-14,0,27_7,,
27_7_2012-12-21,0,27_7,,
27_7_2012-12-28,0,27_7,,
27_7_2013-01-04,0,27_7,,
27_7_2013-01-11,0,27_7,,
27_7_2013-01-18,0,27_7,,
27_7_2013-01-25,0,27_7,,
27_7_2013-02-01,0,27_7,,
27_7_2013-02-08,0,27_7,,
27_7_2013-02-15,0,27_7,,
27_7_2013-02-22,0,27_7,,
27_7_2013-03-01,0,27_7,,
27_7_2013-03-08,0,27_7,,
27_7_2013-03-15,0,27_7,,
27_7_2013-03-22,0,27_7,,
27_7_2013-03-29,0,27_7,,
27_7_2013-04-05,0,27_7,,
27_7_2013-04-12,0,27_7,,
27_7_2013-04-19,0,27_7,,
27_7_2013-04-26,0,27_7,,
27_7_2013-05-03,0,27_7,,
27_7_2013-05-10,0,27_7,,
27_7_2013-05-17,0,27_7,,
27_7_2013-05-24,0,27_7,,
27_7_2013-05-31,0,27_7,,
27_7_2013-06-07,0,27_7,,
27_7_2013-06-14,0,27_7,,
27_7_2013-06-21,0,27_7,,
27_7_2013-06-28,0,27_7,,
27_7_2013-07-05,0,27_7,,
27_7_2013-07-12,0,27_7,,
27_7_2013-07-19,0,27_7,,
27_7_2013-07-26,0,27_7,,
27_8_2012-11-02,0,27_8,,
27_8_2012-11-09,0,27_8,,
27_8_2012-11-16,0,27_8,,
27_8_2012-11-23,0,27_8,,
27_8_2012-11-30,0,27_8,,
27_8_2012-12-07,0,27_8,,
27_8_2012-12-14,0,27_8,,
27_8_2012-12-21,0,27_8,,
27_8_2012-12-28,0,27_8,,
27_8_2013-01-04,0,27_8,,
27_8_2013-01-11,0,27_8,,
27_8_2013-01-18,0,27_8,,
27_8_2013-01-25,0,27_8,,
27_8_2013-02-01,0,27_8,,
27_8_2013-02-08,0,27_8,,
27_8_2013-02-15,0,27_8,,
27_8_2013-02-22,0,27_8,,
27_8_2013-03-01,0,27_8,,
27_8_2013-03-08,0,27_8,,
27_8_2013-03-15,0,27_8,,
27_8_2013-03-22,0,27_8,,
27_8_2013-03-29,0,27_8,,
27_8_2013-04-05,0,27_8,,
27_8_2013-04-12,0,27_8,,
27_8_2013-04-19,0,27_8,,
27_8_2013-04-26,0,27_8,,
27_8_2013-05-03,0,27_8,,
27_8_2013-05-10,0,27_8,,
27_8_2013-05-17,0,27_8,,
27_8_2013-05-24,0,27_8,,
27_8_2013-05-31,0,27_8,,
27_8_2013-06-07,0,27_8,,
27_8_2013-06-14,0,27_8,,
27_8_2013-06-21,0,27_8,,
27_8_2013-06-28,0,27_8,,
27_8_2013-07-05,0,27_8,,
27_8_2013-07-12,0,27_8,,
27_8_2013-07-19,0,27_8,,
27_8_2013-07-26,0,27_8,,
27_9_2012-11-02,0,27_9,,
27_9_2012-11-09,0,27_9,,
